location,industry,fuels_consumed,date,value
qld,Manufacturing,Fueloil,2004-05,8.5
qld,Manufacturing,Diesel,2004-05,4.7
qld,Manufacturing,LPG,2004-05,2.4
qld,Mining,Electricity,2004-05,17.3
qld,Mining,Naturalgas,2004-05,9.7
qld,Mining,Fueloil,2004-05,0.3
qld,Mining,Diesel,2004-05,47.6
qld,Agriculture,Electricity,2004-05,1.5
qld,Agriculture,Naturalgas,2004-05,0.1
qld,Agriculture,Diesel,2004-05,18.2
qld,Agriculture,LPG,2004-05,0.3
qld,Mining,LPG,2004-05,0.1
qld,Manufacturing,Blackcoal,2004-05,54.8
qld,Construction,Naturalgas,2005-06,0.3
qld,Construction,Diesel,2005-06,6.6
qld,Transport_postal,Electricity,2005-06,4.4
qld,Transport_postal,Naturalgas,2005-06,1.5
qld,Transport_postal,Fueloil,2005-06,3.7
qld,Transport_postal,Diesel,2005-06,90.7
qld,Transport_postal,LPG,2005-06,7.6
qld,Commercial_services,Naturalgas,2005-06,0.3
qld,Commercial_services,Diesel,2005-06,6.3
qld,Commercial_services,Solarenergy,2005-06,0
qld,Commercial_services,LPG,2005-06,1.3
qld,Commercial_services,Blackcoal,2005-06,0.6
qld,Commercial_services,Electricity,2005-06,42.3
qld,Electricity_gas_water_serv,Blackcoal,2005-06,553
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2005-06,0.6
qld,Electricity_gas_water_serv,Electricity,2005-06,28.7
qld,Electricity_gas_water_serv,Naturalgas,2005-06,20.8
qld,Electricity_gas_water_serv,Fueloil,2005-06,1.1
qld,Electricity_gas_water_serv,Diesel,2005-06,6.1
qld,Residential,Electricity,2005-06,40.6
qld,Residential,Solarenergy,2005-06,0.4
qld,Residential,Naturalgas,2005-06,2.5
qld,Residential,Diesel,2005-06,0.5
qld,Residential,LPG,2005-06,2.7
qld,Manufacturing,Liquid/gasBiofuels,2005-06,0.2
qld,Manufacturing,Electricity,2005-06,60.9
qld,Manufacturing,Naturalgas,2005-06,62.7
qld,Manufacturing,Fueloil,2005-06,10.8
qld,Manufacturing,Diesel,2005-06,4.3
qld,Mining,Electricity,2005-06,17.3
qld,Mining,Naturalgas,2005-06,10.5
qld,Mining,Fueloil,2005-06,0.3
qld,Mining,Diesel,2005-06,41.7
qld,Agriculture,Electricity,2005-06,1.6
qld,Agriculture,Naturalgas,2005-06,0.1
qld,Agriculture,Diesel,2005-06,19.2
qld,Agriculture,LPG,2005-06,0.4
qld,Mining,LPG,2005-06,0.1
qld,Manufacturing,LPG,2005-06,4.2
qld,Manufacturing,Blackcoal,2005-06,53.9
qld,Construction,Naturalgas,2006-07,0.3
qld,Construction,Diesel,2006-07,6.4
qld,Transport_postal,Liquid/gasBiofuels,2006-07,0.7
qld,Transport_postal,Electricity,2006-07,4.6
qld,Transport_postal,Naturalgas,2006-07,1.6
qld,Transport_postal,Fueloil,2006-07,3.4
qld,Transport_postal,Diesel,2006-07,96.5
qld,Transport_postal,LPG,2006-07,7.3
qld,Commercial_services,Diesel,2006-07,6.5
qld,Commercial_services,LPG,2006-07,1.3
qld,Commercial_services,Blackcoal,2006-07,0.6
qld,Commercial_services,Naturalgas,2006-07,0.3
qld,Commercial_services,Solarenergy,2006-07,0
qld,Commercial_services,Electricity,2006-07,45.2
qld,Electricity_gas_water_serv,Blackcoal,2006-07,571.3
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2006-07,0.6
qld,Electricity_gas_water_serv,Electricity,2006-07,34.6
qld,Electricity_gas_water_serv,Naturalgas,2006-07,85.8
qld,Electricity_gas_water_serv,Fueloil,2006-07,1.3
qld,Electricity_gas_water_serv,Diesel,2006-07,5.1
qld,Residential,Electricity,2006-07,42.1
qld,Residential,Solarenergy,2006-07,1
qld,Residential,Naturalgas,2006-07,2.6
qld,Residential,Diesel,2006-07,0.5
qld,Residential,LPG,2006-07,2.8
qld,Manufacturing,Liquid/gasBiofuels,2006-07,0.2
qld,Manufacturing,Electricity,2006-07,59.2
qld,Manufacturing,Naturalgas,2006-07,64
qld,Manufacturing,Fueloil,2006-07,9
qld,Manufacturing,Diesel,2006-07,4.9
qld,Manufacturing,LPG,2006-07,3.5
qld,Mining,Electricity,2006-07,17.1
qld,Mining,Naturalgas,2006-07,11.2
qld,Mining,Fueloil,2006-07,0.3
qld,Mining,Diesel,2006-07,41
qld,Agriculture,Electricity,2006-07,1.7
qld,Agriculture,Naturalgas,2006-07,0.1
qld,Agriculture,Diesel,2006-07,19.3
qld,Agriculture,LPG,2006-07,0.4
qld,Mining,LPG,2006-07,0.1
qld,Manufacturing,Blackcoal,2006-07,56.4
qld,Construction,Naturalgas,2007-08,0.3
qld,Construction,Diesel,2007-08,6.4
qld,Transport_postal,Liquid/gasBiofuels,2007-08,1.5
qld,Transport_postal,Electricity,2007-08,4.7
qld,Transport_postal,Naturalgas,2007-08,1.7
qld,Transport_postal,Fueloil,2007-08,3.1
qld,Transport_postal,Diesel,2007-08,106.3
qld,Transport_postal,LPG,2007-08,6.8
qld,Commercial_services,Diesel,2007-08,6.9
qld,Commercial_services,LPG,2007-08,1.4
qld,Commercial_services,Blackcoal,2007-08,0.5
qld,Commercial_services,Naturalgas,2007-08,0.3
qld,Commercial_services,Solarenergy,2007-08,0
qld,Commercial_services,Electricity,2007-08,46.1
qld,Electricity_gas_water_serv,Blackcoal,2007-08,499
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2007-08,0.7
qld,Electricity_gas_water_serv,Electricity,2007-08,32.9
qld,Electricity_gas_water_serv,Naturalgas,2007-08,90.4
qld,Electricity_gas_water_serv,Fueloil,2007-08,1.3
qld,Electricity_gas_water_serv,Diesel,2007-08,5.1
qld,Residential,Electricity,2007-08,43.1
qld,Residential,Solarenergy,2007-08,1
qld,Residential,Naturalgas,2007-08,2.7
qld,Residential,Diesel,2007-08,0.5
qld,Residential,LPG,2007-08,3.3
qld,Manufacturing,Liquid/gasBiofuels,2007-08,0.2
qld,Manufacturing,Electricity,2007-08,58.4
qld,Manufacturing,Naturalgas,2007-08,68.4
qld,Manufacturing,Fueloil,2007-08,8
qld,Manufacturing,Diesel,2007-08,3.4
qld,Manufacturing,LPG,2007-08,4.1
qld,Mining,Electricity,2007-08,17.8
qld,Mining,Naturalgas,2007-08,14.1
qld,Mining,Fueloil,2007-08,0.4
qld,Mining,Diesel,2007-08,42.2
qld,Agriculture,Electricity,2007-08,1.6
qld,Agriculture,Naturalgas,2007-08,0.1
qld,Agriculture,Diesel,2007-08,19.3
qld,Agriculture,LPG,2007-08,0.4
qld,Mining,LPG,2007-08,0.1
qld,Manufacturing,Blackcoal,2007-08,59.6
qld,Construction,Naturalgas,2008-09,0.3
qld,Construction,Diesel,2008-09,6.3
qld,Transport_postal,Liquid/gasBiofuels,2008-09,2.1
qld,Transport_postal,Electricity,2008-09,4.2
qld,Transport_postal,Naturalgas,2008-09,1.2
qld,Transport_postal,Fueloil,2008-09,10.9
qld,Transport_postal,Diesel,2008-09,105.9
qld,Transport_postal,LPG,2008-09,6.5
qld,Commercial_services,Naturalgas,2008-09,0.3
qld,Commercial_services,Diesel,2008-09,7
qld,Commercial_services,LPG,2008-09,1.4
qld,Commercial_services,Blackcoal,2008-09,0.5
qld,Commercial_services,Solarenergy,2008-09,0
qld,Commercial_services,Electricity,2008-09,46.5
qld,Electricity_gas_water_serv,Blackcoal,2008-09,568.9
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2008-09,1.2
qld,Electricity_gas_water_serv,Electricity,2008-09,35.9
qld,Electricity_gas_water_serv,Naturalgas,2008-09,99.8
qld,Electricity_gas_water_serv,Fueloil,2008-09,0.7
qld,Electricity_gas_water_serv,Diesel,2008-09,4.8
qld,Residential,Electricity,2008-09,44.2
qld,Residential,Solarenergy,2008-09,1.2
qld,Residential,Naturalgas,2008-09,2.7
qld,Residential,Diesel,2008-09,0.4
qld,Residential,LPG,2008-09,3.5
qld,Manufacturing,Liquid/gasBiofuels,2008-09,0.2
qld,Manufacturing,Electricity,2008-09,58.9
qld,Manufacturing,Naturalgas,2008-09,71.7
qld,Manufacturing,Fueloil,2008-09,6.4
qld,Manufacturing,Diesel,2008-09,3.8
qld,Manufacturing,LPG,2008-09,4.1
qld,Mining,Electricity,2008-09,21
qld,Mining,Naturalgas,2008-09,11.8
qld,Mining,Fueloil,2008-09,0.5
qld,Mining,Diesel,2008-09,45.6
qld,Mining,LPG,2008-09,0.1
qld,Agriculture,Electricity,2008-09,1.6
qld,Agriculture,Naturalgas,2008-09,0.1
qld,Agriculture,Diesel,2008-09,19.3
qld,Agriculture,LPG,2008-09,0.4
qld,Manufacturing,Blackcoal,2008-09,54.8
qld,Construction,Naturalgas,2009-10,0.3
qld,Construction,Diesel,2009-10,6.2
qld,Transport_postal,Liquid/gasBiofuels,2009-10,2.7
qld,Transport_postal,Electricity,2009-10,4.9
qld,Transport_postal,Naturalgas,2009-10,1.5
qld,Transport_postal,Fueloil,2009-10,8
qld,Transport_postal,Diesel,2009-10,111.5
qld,Transport_postal,LPG,2009-10,5.9
qld,Commercial_services,Naturalgas,2009-10,0.3
qld,Commercial_services,Diesel,2009-10,6.9
qld,Commercial_services,LPG,2009-10,1.3
qld,Commercial_services,Blackcoal,2009-10,0.4
qld,Commercial_services,Solarenergy,2009-10,0
qld,Commercial_services,Electricity,2009-10,46.5
qld,Electricity_gas_water_serv,Blackcoal,2009-10,489.9
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2009-10,1.3
qld,Electricity_gas_water_serv,Electricity,2009-10,34.4
qld,Electricity_gas_water_serv,Naturalgas,2009-10,101.6
qld,Electricity_gas_water_serv,Fueloil,2009-10,0.4
qld,Electricity_gas_water_serv,Diesel,2009-10,5.1
qld,Residential,Electricity,2009-10,45.3
qld,Residential,Solarenergy,2009-10,1.7
qld,Residential,Naturalgas,2009-10,2.8
qld,Residential,Diesel,2009-10,0.4
qld,Residential,LPG,2009-10,3.5
qld,Manufacturing,Liquid/gasBiofuels,2009-10,0.2
qld,Manufacturing,Electricity,2009-10,59.1
qld,Manufacturing,Naturalgas,2009-10,72.6
qld,Manufacturing,Fueloil,2009-10,7.6
qld,Manufacturing,Diesel,2009-10,3.7
qld,Mining,Electricity,2009-10,20.7
qld,Mining,Naturalgas,2009-10,16.7
qld,Mining,Fueloil,2009-10,0.2
qld,Mining,Diesel,2009-10,47.4
qld,Agriculture,Electricity,2009-10,1.5
qld,Agriculture,Naturalgas,2009-10,0.1
qld,Agriculture,Diesel,2009-10,19.4
qld,Agriculture,LPG,2009-10,0.4
qld,Mining,LPG,2009-10,0
qld,Manufacturing,LPG,2009-10,5.7
qld,Manufacturing,Blackcoal,2009-10,52.7
qld,Construction,Naturalgas,2010-11,0.3
qld,Construction,Diesel,2010-11,6.2
qld,Transport_postal,Liquid/gasBiofuels,2010-11,2
qld,Transport_postal,Electricity,2010-11,4.8
qld,Transport_postal,Naturalgas,2010-11,2.2
qld,Transport_postal,Fueloil,2010-11,7
qld,Transport_postal,Diesel,2010-11,116.7
qld,Transport_postal,LPG,2010-11,4.7
qld,Commercial_services,Naturalgas,2010-11,0.7
qld,Commercial_services,Fueloil,2010-11,0
qld,Commercial_services,Diesel,2010-11,7.1
qld,Commercial_services,LPG,2010-11,1.3
qld,Commercial_services,Blackcoal,2010-11,0.1
qld,Commercial_services,Solarenergy,2010-11,0
qld,Commercial_services,Electricity,2010-11,47.1
qld,Electricity_gas_water_serv,Blackcoal,2010-11,448.5
qld,Electricity_gas_water_serv,Diesel,2010-11,4.8
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2010-11,1.7
qld,Electricity_gas_water_serv,Electricity,2010-11,29.5
qld,Electricity_gas_water_serv,Naturalgas,2010-11,96.7
qld,Electricity_gas_water_serv,Fueloil,2010-11,0.3
qld,Residential,Electricity,2010-11,46.6
qld,Residential,Solarenergy,2010-11,2
qld,Residential,Naturalgas,2010-11,2.9
qld,Residential,Diesel,2010-11,0.4
qld,Residential,LPG,2010-11,3.7
qld,Manufacturing,Liquid/gasBiofuels,2010-11,0.7
qld,Manufacturing,Electricity,2010-11,59.8
qld,Manufacturing,Naturalgas,2010-11,72.6
qld,Manufacturing,Fueloil,2010-11,11.5
qld,Manufacturing,Diesel,2010-11,5.9
qld,Manufacturing,LPG,2010-11,5.9
qld,Mining,Electricity,2010-11,21.6
qld,Mining,Naturalgas,2010-11,15.1
qld,Mining,Fueloil,2010-11,0.2
qld,Mining,Diesel,2010-11,52.4
qld,Agriculture,Electricity,2010-11,1.5
qld,Agriculture,Naturalgas,2010-11,0.1
qld,Agriculture,Diesel,2010-11,19.2
qld,Agriculture,LPG,2010-11,0.4
qld,Mining,LPG,2010-11,0.1
qld,Manufacturing,Blackcoal,2010-11,45.2
qld,Construction,Naturalgas,2011-12,0.3
qld,Construction,Diesel,2011-12,6.2
qld,Transport_postal,Liquid/gasBiofuels,2011-12,1.3
qld,Transport_postal,Electricity,2011-12,4.8
qld,Transport_postal,Naturalgas,2011-12,2.6
qld,Transport_postal,Fueloil,2011-12,8.8
qld,Transport_postal,Diesel,2011-12,122
qld,Transport_postal,LPG,2011-12,4.8
qld,Commercial_services,Naturalgas,2011-12,0.8
qld,Commercial_services,Fueloil,2011-12,0
qld,Commercial_services,Diesel,2011-12,7.3
qld,Commercial_services,Solarenergy,2011-12,0
qld,Commercial_services,LPG,2011-12,1.3
qld,Commercial_services,Blackcoal,2011-12,0.1
qld,Commercial_services,Electricity,2011-12,45.2
qld,Electricity_gas_water_serv,Blackcoal,2011-12,434.3
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2011-12,1.8
qld,Electricity_gas_water_serv,Electricity,2011-12,30
qld,Electricity_gas_water_serv,Naturalgas,2011-12,143.3
qld,Electricity_gas_water_serv,Fueloil,2011-12,0.3
qld,Electricity_gas_water_serv,Diesel,2011-12,5.6
qld,Residential,Electricity,2011-12,46.1
qld,Residential,Solarenergy,2011-12,2.2
qld,Residential,Naturalgas,2011-12,2.9
qld,Residential,Diesel,2011-12,0.4
qld,Residential,LPG,2011-12,3.7
qld,Manufacturing,Liquid/gasBiofuels,2011-12,0.8
qld,Manufacturing,Electricity,2011-12,60.8
qld,Manufacturing,Naturalgas,2011-12,80.9
qld,Manufacturing,Fueloil,2011-12,11.4
qld,Manufacturing,Diesel,2011-12,6.9
qld,Manufacturing,LPG,2011-12,5.9
qld,Mining,Electricity,2011-12,23.5
qld,Mining,Naturalgas,2011-12,15.4
qld,Mining,Fueloil,2011-12,0.2
qld,Mining,Diesel,2011-12,63.7
qld,Agriculture,Electricity,2011-12,1.5
qld,Agriculture,Naturalgas,2011-12,0.1
qld,Agriculture,Diesel,2011-12,19.6
qld,Agriculture,LPG,2011-12,0.4
qld,Mining,LPG,2011-12,0.1
qld,Manufacturing,Blackcoal,2011-12,44.4
qld,Construction,Electricity,2012-13,0.2
qld,Construction,Naturalgas,2012-13,0.3
qld,Construction,Diesel,2012-13,6.1
qld,Transport_postal,Liquid/gasBiofuels,2012-13,1.5
qld,Transport_postal,Electricity,2012-13,6.8
qld,Transport_postal,Naturalgas,2012-13,2.7
qld,Transport_postal,Fueloil,2012-13,6.7
qld,Transport_postal,Diesel,2012-13,127.2
qld,Transport_postal,LPG,2012-13,4.7
qld,Commercial_services,Naturalgas,2012-13,0.8
qld,Commercial_services,Fueloil,2012-13,0
qld,Commercial_services,Diesel,2012-13,7.6
qld,Commercial_services,LPG,2012-13,1.4
qld,Commercial_services,Blackcoal,2012-13,0.1
qld,Commercial_services,Solarenergy,2012-13,0
qld,Commercial_services,Electricity,2012-13,48.1
qld,Commercial_services,Liquid/gasBiofuels,2012-13,0.4
qld,Electricity_gas_water_serv,Blackcoal,2012-13,426.1
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2012-13,0.9
qld,Electricity_gas_water_serv,Electricity,2012-13,29.4
qld,Electricity_gas_water_serv,Naturalgas,2012-13,125.2
qld,Electricity_gas_water_serv,Fueloil,2012-13,0.4
qld,Electricity_gas_water_serv,Diesel,2012-13,4.4
qld,Residential,Electricity,2012-13,46.6
qld,Residential,Solarenergy,2012-13,2.4
qld,Residential,Naturalgas,2012-13,3
qld,Residential,Diesel,2012-13,0.4
qld,Residential,LPG,2012-13,3.9
qld,Manufacturing,Liquid/gasBiofuels,2012-13,0.3
qld,Manufacturing,Electricity,2012-13,61.6
qld,Manufacturing,Naturalgas,2012-13,88.5
qld,Manufacturing,Fueloil,2012-13,8.6
qld,Manufacturing,Diesel,2012-13,10.2
qld,Mining,Electricity,2012-13,24.3
qld,Mining,Naturalgas,2012-13,19.3
qld,Mining,Fueloil,2012-13,0.2
qld,Mining,Diesel,2012-13,72.8
qld,Agriculture,Electricity,2012-13,1.4
qld,Agriculture,Naturalgas,2012-13,0
qld,Agriculture,Diesel,2012-13,21
qld,Agriculture,LPG,2012-13,0.4
qld,Mining,LPG,2012-13,0.1
qld,Manufacturing,LPG,2012-13,5.2
qld,Manufacturing,Blackcoal,2012-13,47.1
qld,Construction,Liquid/gasBiofuels,2013-14,0
qld,Construction,Electricity,2013-14,0.2
qld,Construction,Naturalgas,2013-14,0.3
qld,Construction,Diesel,2013-14,6.1
qld,Transport_postal,Liquid/gasBiofuels,2013-14,1.6
qld,Transport_postal,Electricity,2013-14,6.9
qld,Transport_postal,Naturalgas,2013-14,2.4
qld,Transport_postal,Fueloil,2013-14,7.3
qld,Transport_postal,Diesel,2013-14,131.8
qld,Transport_postal,LPG,2013-14,4.5
qld,Commercial_services,Fueloil,2013-14,0
qld,Commercial_services,Diesel,2013-14,7.9
qld,Commercial_services,LPG,2013-14,1.4
qld,Commercial_services,Blackcoal,2013-14,0.1
qld,Commercial_services,Naturalgas,2013-14,0.9
qld,Commercial_services,Solarenergy,2013-14,0
qld,Commercial_services,Electricity,2013-14,48.2
qld,Commercial_services,Liquid/gasBiofuels,2013-14,0.5
qld,Electricity_gas_water_serv,Blackcoal,2013-14,394.7
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2013-14,1.2
qld,Electricity_gas_water_serv,Electricity,2013-14,25.6
qld,Electricity_gas_water_serv,Naturalgas,2013-14,140.7
qld,Electricity_gas_water_serv,Fueloil,2013-14,0.4
qld,Electricity_gas_water_serv,Diesel,2013-14,6
qld,Residential,Electricity,2013-14,45.6
qld,Residential,Solarenergy,2013-14,2.4
qld,Residential,Naturalgas,2013-14,3.2
qld,Residential,Diesel,2013-14,0.4
qld,Residential,LPG,2013-14,3.8
qld,Manufacturing,Liquid/gasBiofuels,2013-14,0.2
qld,Manufacturing,Electricity,2013-14,61.4
qld,Manufacturing,Naturalgas,2013-14,87.7
qld,Manufacturing,Fueloil,2013-14,14.7
qld,Manufacturing,Diesel,2013-14,9.7
qld,Manufacturing,LPG,2013-14,4.7
qld,Mining,Electricity,2013-14,25.5
qld,Mining,Naturalgas,2013-14,21
qld,Mining,Fueloil,2013-14,0.2
qld,Mining,Diesel,2013-14,74.6
qld,Mining,LPG,2013-14,0.1
qld,Agriculture,Electricity,2013-14,1.6
qld,Agriculture,Naturalgas,2013-14,0
qld,Agriculture,Diesel,2013-14,21.1
qld,Agriculture,LPG,2013-14,0.4
qld,Manufacturing,Blackcoal,2013-14,47.6
qld,Construction,Electricity,2014-15,0.1
qld,Construction,Liquid/gasBiofuels,2014-15,0
qld,Construction,Naturalgas,2014-15,0.2
qld,Construction,Diesel,2014-15,5.8
qld,Transport_postal,Liquid/gasBiofuels,2014-15,0.9
qld,Transport_postal,Electricity,2014-15,6.9
qld,Transport_postal,Naturalgas,2014-15,2.9
qld,Transport_postal,Fueloil,2014-15,5.8
qld,Transport_postal,Diesel,2014-15,135.8
qld,Transport_postal,LPG,2014-15,4.4
qld,Commercial_services,Naturalgas,2014-15,0.9
qld,Commercial_services,Fueloil,2014-15,0
qld,Commercial_services,Diesel,2014-15,7.8
qld,Commercial_services,Solarenergy,2014-15,0
qld,Commercial_services,LPG,2014-15,1.5
qld,Commercial_services,Blackcoal,2014-15,0.1
qld,Commercial_services,Electricity,2014-15,52.6
qld,Commercial_services,Liquid/gasBiofuels,2014-15,0.5
qld,Electricity_gas_water_serv,Blackcoal,2014-15,434
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2014-15,1.4
qld,Electricity_gas_water_serv,Electricity,2014-15,28.5
qld,Electricity_gas_water_serv,Naturalgas,2014-15,167.3
qld,Electricity_gas_water_serv,Fueloil,2014-15,0.3
qld,Electricity_gas_water_serv,Diesel,2014-15,12.7
qld,Residential,Electricity,2014-15,44.4
qld,Residential,Solarenergy,2014-15,2.6
qld,Residential,Naturalgas,2014-15,3.4
qld,Residential,Diesel,2014-15,0.5
qld,Residential,LPG,2014-15,3.7
qld,Manufacturing,Liquid/gasBiofuels,2014-15,0.3
qld,Manufacturing,Electricity,2014-15,58.2
qld,Manufacturing,Naturalgas,2014-15,88.7
qld,Manufacturing,Fueloil,2014-15,21.1
qld,Manufacturing,Diesel,2014-15,9.7
qld,Manufacturing,LPG,2014-15,6.2
qld,Mining,Electricity,2014-15,31
qld,Mining,Naturalgas,2014-15,29.8
qld,Mining,Fueloil,2014-15,0.2
qld,Mining,Diesel,2014-15,67.6
qld,Agriculture,Electricity,2014-15,1.4
qld,Agriculture,Naturalgas,2014-15,0.1
qld,Agriculture,Diesel,2014-15,21.2
qld,Agriculture,LPG,2014-15,0.5
qld,Mining,LPG,2014-15,0.4
qld,Manufacturing,Blackcoal,2014-15,49.5
qld,Construction,Electricity,2015-16,0.2
qld,Construction,Naturalgas,2015-16,0.2
qld,Construction,Diesel,2015-16,5.6
qld,Transport_postal,Liquid/gasBiofuels,2015-16,1.2
qld,Transport_postal,Electricity,2015-16,6.7
qld,Transport_postal,Naturalgas,2015-16,3.2
qld,Transport_postal,Fueloil,2015-16,5.7
qld,Transport_postal,Diesel,2015-16,139.8
qld,Transport_postal,LPG,2015-16,3.5
qld,Commercial_services,Naturalgas,2015-16,0.9
qld,Commercial_services,Diesel,2015-16,8.2
qld,Commercial_services,Solarenergy,2015-16,0
qld,Commercial_services,LPG,2015-16,1.6
qld,Commercial_services,Blackcoal,2015-16,0.1
qld,Commercial_services,Electricity,2015-16,52.2
qld,Commercial_services,Liquid/gasBiofuels,2015-16,0.1
qld,Electricity_gas_water_serv,Blackcoal,2015-16,463
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2015-16,1.5
qld,Electricity_gas_water_serv,Electricity,2015-16,28
qld,Electricity_gas_water_serv,Naturalgas,2015-16,141.8
qld,Electricity_gas_water_serv,Fueloil,2015-16,0.3
qld,Electricity_gas_water_serv,Diesel,2015-16,11.3
qld,Residential,Electricity,2015-16,43.7
qld,Residential,Solarenergy,2015-16,2.6
qld,Residential,Naturalgas,2015-16,3.4
qld,Residential,LPG,2015-16,3.8
qld,Manufacturing,Liquid/gasBiofuels,2015-16,0.4
qld,Manufacturing,Electricity,2015-16,57.9
qld,Manufacturing,Naturalgas,2015-16,79.8
qld,Manufacturing,Fueloil,2015-16,4.9
qld,Manufacturing,Diesel,2015-16,8.3
qld,Mining,Electricity,2015-16,40.1
qld,Mining,Naturalgas,2015-16,65.3
qld,Mining,Fueloil,2015-16,0.1
qld,Mining,Diesel,2015-16,65.7
qld,Agriculture,Electricity,2015-16,1.3
qld,Agriculture,Naturalgas,2015-16,0.1
qld,Agriculture,Diesel,2015-16,22.6
qld,Agriculture,LPG,2015-16,0.5
qld,Mining,LPG,2015-16,0.1
qld,Manufacturing,LPG,2015-16,6.2
qld,Manufacturing,Blackcoal,2015-16,52.6
qld,Construction,Liquid/gasBiofuels,2016-17,0
qld,Construction,Electricity,2016-17,0.1
qld,Construction,Naturalgas,2016-17,0.2
qld,Construction,Diesel,2016-17,5.5
qld,Transport_postal,Liquid/gasBiofuels,2016-17,1.3
qld,Transport_postal,Electricity,2016-17,6.3
qld,Transport_postal,Naturalgas,2016-17,2.9
qld,Transport_postal,Fueloil,2016-17,5.8
qld,Transport_postal,Diesel,2016-17,143.6
qld,Transport_postal,LPG,2016-17,2.5
qld,Commercial_services,Diesel,2016-17,8.5
qld,Commercial_services,LPG,2016-17,1.9
qld,Commercial_services,Blackcoal,2016-17,0.1
qld,Commercial_services,Naturalgas,2016-17,0.9
qld,Commercial_services,Solarenergy,2016-17,0
qld,Commercial_services,Electricity,2016-17,53.2
qld,Electricity_gas_water_serv,Blackcoal,2016-17,493.9
qld,Electricity_gas_water_serv,Liquid/gasBiofuels,2016-17,1.6
qld,Electricity_gas_water_serv,Electricity,2016-17,28.9
qld,Electricity_gas_water_serv,Naturalgas,2016-17,120.5
qld,Electricity_gas_water_serv,Fueloil,2016-17,0.2
qld,Electricity_gas_water_serv,Diesel,2016-17,10.8
qld,Residential,Electricity,2016-17,44
qld,Residential,Solarenergy,2016-17,2.8
qld,Residential,Naturalgas,2016-17,3.4
qld,Residential,LPG,2016-17,3.5
qld,Manufacturing,Liquid/gasBiofuels,2016-17,0.4
qld,Manufacturing,Electricity,2016-17,54
qld,Manufacturing,Naturalgas,2016-17,77.6
qld,Manufacturing,Fueloil,2016-17,6.7
qld,Manufacturing,Diesel,2016-17,9.7
qld,Manufacturing,LPG,2016-17,4.4
qld,Mining,Electricity,2016-17,45.5
qld,Mining,Naturalgas,2016-17,102.3
qld,Mining,Diesel,2016-17,72.4
qld,Agriculture,Electricity,2016-17,1.1
qld,Agriculture,Naturalgas,2016-17,0.1
qld,Agriculture,Diesel,2016-17,25
qld,Agriculture,LPG,2016-17,0.6
qld,Mining,LPG,2016-17,0.1
qld,Manufacturing,Blackcoal,2016-17,47
qld,Construction,Liquid/gasBiofuels,2017-18,0
qld,Construction,Electricity,2017-18,0.1
qld,Construction,Naturalgas,2017-18,0.2
qld,Construction,Diesel,2017-18,6
qld,Transport_postal,Liquid/gasBiofuels,2017-18,1.4
qld,Transport_postal,Electricity,2017-18,6.4
qld,Transport_postal,Naturalgas,2017-18,5.1
qld,Transport_postal,Fueloil,2017-18,5.8
qld,Transport_postal,Diesel,2017-18,159.4
qld,Transport_postal,LPG,2017-18,1.7
qld,Commercial_services,Naturalgas,2017-18,0.9
qld,Commercial_services,Diesel,2017-18,8.9
